model,model_size,checkpoint,step,tokens,word1,word2,phrase_AB,phrase_BA,overall_freq,rel_freq,layer,n_sentences_AB,n_sentences_BA,norm_AB,norm_BA,sum_sigma,self_sim_AB,self_sim_BA,self_sim_ratio,procrustes_dist,rotation_cost
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,file,rank,file and rank,rank and file,36,0.0,12,500,500,106.09940338134766,106.78756713867188,11273.78125,-0.0451138317584991,-0.045705746859312,1.013120479412645,0.0995912328362464,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,brother,sister,brother and sister,sister and brother,423,0.9078014184397164,12,500,500,74.91620635986328,77.25899505615234,5782.984375,-0.0224943663924932,-0.0239236541092395,1.06353980778153,0.0508299320936203,287.43072509765625
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,father,son,father and son,son and father,141,0.9716312056737588,12,500,500,74.19478607177734,75.7715072631836,5615.46240234375,-0.0220630262047052,-0.0230113063007593,1.042980508986199,0.0515596196055412,136.8206787109375
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,men,officers,men and officers,officers and men,122,0.0737704918032786,12,500,500,128.0801544189453,123.91577911376952,15769.7734375,-0.0657407194375991,-0.0615435689687728,0.9361560003490652,0.1197244971990585,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,south,west,south and west,west and south,92,0.6086956521739131,12,500,500,113.64292907714844,113.39398956298828,12765.0634765625,-0.0517527684569358,-0.0515358597040176,0.9958087507318816,0.1374108493328094,149.754638671875
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,error,trial,error and trial,trial and error,19,0.0,12,500,500,121.48292541503906,121.47940063476562,14673.5185546875,-0.0591443516314029,-0.0591472685337066,1.0000493183579369,0.1067942753434181,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,arts,crafts,arts and crafts,crafts and arts,57,1.0,12,500,500,106.658935546875,108.6519546508789,11487.3720703125,-0.0455895289778709,-0.0473156161606311,1.0378614831400883,0.1323000639677047,1493.11181640625
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,pressure,temperature,pressure and temperature,temperature and pressure,38,0.1578947368421052,12,500,500,105.08939361572266,103.9327392578125,10873.5634765625,-0.044259238988161,-0.0432946421205997,0.9782057511693918,0.0955721661448478,479.81884765625
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,days,nights,days and nights,nights and days,154,0.8701298701298701,12,500,500,116.84532928466795,116.78645324707033,13526.6171875,-0.0547121651470661,-0.054665632545948,0.9991495017425648,0.1322842538356781,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,land,sea,land and sea,sea and land,131,0.6564885496183206,12,500,500,125.30606079101562,126.061767578125,15660.248046875,-0.0629204958677291,-0.0636936575174331,1.0122879141214862,0.1309919357299804,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,north,west,north and west,west and north,82,0.6829268292682927,12,500,500,114.53744506835938,113.62235260009766,12893.916015625,-0.0525709353387355,-0.0517436414957046,0.9842632846895276,0.1366395503282547,145.5276641845703
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,spring,summer,spring and summer,summer and spring,56,0.9821428571428572,12,500,500,129.70895385742188,128.03421020507812,16522.78125,-0.0674252659082412,-0.0657024383544921,0.9744483387563696,0.1023162230849266,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,magazines,newspapers,magazines and newspapers,newspapers and magazines,57,0.2456140350877192,12,500,500,119.62303161621094,119.81710815429688,14162.5234375,-0.0573429316282272,-0.0575396306812763,1.003430223175968,0.1540659070014953,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,hands,knees,hands and knees,knees and hands,230,0.9956521739130436,12,500,500,114.97415924072266,114.63494110107422,13112.0146484375,-0.0529743880033493,-0.0526700131595134,0.99425430183702,0.1018045470118522,259.6086120605469
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,moon,sun,moon and sun,sun and moon,62,0.0806451612903225,12,500,500,73.17086029052734,72.58393096923828,5302.81494140625,-0.0214579682797193,-0.0211159400641918,0.9840605498587304,0.0564232245087623,178.50082397460938
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,fathers,mothers,fathers and mothers,mothers and fathers,108,0.6851851851851852,12,500,500,105.33572387695312,102.38959503173828,10725.802734375,-0.0444666631519794,-0.0420185551047325,0.9449450920371578,0.1103405952453613,513.1217041015625
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,city,county,city and county,county and city,32,0.96875,12,500,500,100.0380401611328,97.99635314941406,9770.6123046875,-0.0401075184345245,-0.0384901203215122,0.9596734433806292,0.0851751193404197,460.4147033691406
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,ears,eyes,ears and eyes,eyes and ears,183,0.081967213114754,12,500,500,114.27727508544922,114.83771514892578,12993.521484375,-0.0523323267698287,-0.0528565160930156,1.0100165491492934,0.1403986662626266,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,college,school,college and school,school and college,45,0.0444444444444444,12,500,500,124.45081329345705,122.95516204833984,15177.076171875,-0.0620666146278381,-0.0605930723249912,0.9762586970196052,0.1290635615587234,678.1287841796875
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,college,university,college and university,university and college,10,0.9,12,500,500,121.6890640258789,119.72228240966795,14447.1494140625,-0.0593443214893341,-0.0574485957622528,0.9680554823190284,0.1313668489456176,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,dark,light,dark and light,light and dark,28,0.3928571428571428,12,500,500,116.81388092041016,117.83539581298828,13624.5029296875,-0.0546801537275314,-0.055652018636465,1.0177736316137005,0.1424242407083511,816.4598999023438
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,future,past,future and past,past and future,17,0.0588235294117647,12,500,500,106.38179779052734,105.9679718017578,11221.6123046875,-0.0453544482588768,-0.0450068563222885,0.9923361004282472,0.0958067923784256,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,evening,morning,evening and morning,morning and evening,69,0.0579710144927536,12,500,500,63.5146369934082,62.47811126708984,3958.0615234375,-0.0161683019250631,-0.015645345672965,0.9676554622419916,0.0742149427533149,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,ice,snow,ice and snow,snow and ice,133,0.5338345864661654,12,500,500,126.13877868652344,124.19459533691406,15543.83203125,-0.0637612044811248,-0.0618208274245262,0.9695680614507044,0.1267052292823791,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,husbands,wives,husbands and wives,wives and husbands,9,0.8888888888888888,12,500,500,117.34693908691406,113.72489166259766,13226.28125,-0.0551829561591148,-0.0518370755016803,0.9393674987656164,0.1393351703882217,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,boys,men,boys and men,men and boys,116,0.1982758620689655,12,500,500,125.0981903076172,122.9404525756836,15302.724609375,-0.0627175122499466,-0.0605785772204399,0.9658957290751196,0.1023926958441734,334.78271484375
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,bread,butter,bread and butter,butter and bread,369,0.978319783197832,12,500,500,113.80451202392578,115.1494369506836,13001.4970703125,-0.051902275532484,-0.0531438589096069,1.0239215595922342,0.1252077370882034,846.4459228515625
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,head,shoulders,head and shoulders,shoulders and head,173,0.9710982658959536,12,500,500,114.30078887939452,114.43446350097656,12970.9609375,-0.0523554347455501,-0.0524859577417373,1.0024930171398931,0.1290231049060821,358.7406311035156
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,rock,roll,rock and roll,roll and rock,396,0.9974747474747476,12,500,500,129.2060546875,129.45132446289062,16605.384765625,-0.0669002532958984,-0.0671649053692817,1.0039559203492516,0.1199432760477066,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,testament,will,testament and will,will and testament,27,0.0,12,500,500,92.55377197265624,89.35792541503906,8254.427734375,-0.0343314670026302,-0.0320033617317676,0.9321874223817987,0.0726856589317321,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,engineers,scientists,engineers and scientists,scientists and engineers,13,0.2307692307692307,12,500,500,85.86587524414062,78.12419891357422,6680.71826171875,-0.0295498110353946,-0.0244624838232994,0.8278389257379116,0.1372072398662567,526.2981567382812
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,man,wife,man and wife,wife and man,37,1.0,12,500,500,120.9576644897461,118.45369720458984,14234.8291015625,-0.0586328171193599,-0.0562375858426094,0.9591486236816056,0.1170921847224235,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,arms,hands,arms and hands,hands and arms,48,0.4583333333333333,12,500,500,118.85894012451172,117.48271942138672,13873.84375,-0.0566137470304966,-0.0553193911910057,0.9771370752267352,0.1148156523704528,1045.159912109375
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,math,science,math and science,science and math,16,0.6875,12,500,500,128.75950622558594,129.26446533203125,16484.658203125,-0.06643807888031,-0.0669711530208587,1.00802362364374,0.1381699293851852,189.76004028320312
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,son,wife,son and wife,wife and son,70,0.0428571428571428,12,500,500,118.69801330566406,119.29120635986328,14071.7763671875,-0.0564629025757312,-0.0570356398820877,1.010143603680102,0.1112289354205131,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,fingers,thumb,fingers and thumb,thumb and fingers,8,0.375,12,500,500,117.36933135986328,117.54468536376952,13691.65234375,-0.0552031844854354,-0.0553777627646923,1.003162467543931,0.1229923963546752,818.921142578125
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,flesh,skin,flesh and skin,skin and flesh,8,0.125,12,500,500,120.11151123046876,119.64022064208984,14260.8955078125,-0.05781140178442,-0.0573698692023754,0.9923625345794056,0.1236272677779197,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,life,religion,life and religion,religion and life,2,1.0,12,500,500,104.06765747070312,107.44915008544922,11144.3876953125,-0.0434043295681476,-0.0462738275527954,1.0661108698878172,0.0866191089153289,755.1044311523438
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,colonel,mrs.,colonel and mrs.,mrs. and colonel,44,1.0,12,500,500,59.95996856689453,59.087589263916016,3540.978759765625,-0.014409489929676,-0.0139933582395315,0.9711209978857388,0.0362328216433525,137.9808349609375
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,conscience,religion,conscience and religion,religion and conscience,1,1.0,12,500,500,121.80509948730467,124.18611145019533,14993.5537109375,-0.0594557262957096,-0.0618123784661293,1.0396370933002923,0.1326977014541626,778.891845703125
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,contemporary,friend,contemporary and friend,friend and contemporary,1,1.0,12,500,500,102.71845245361328,101.3348617553711,10334.091796875,-0.042282834649086,-0.0411573275923728,0.9733814663549896,0.121524229645729,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,pain,pressure,pain and pressure,pressure and pain,1,1.0,12,500,500,124.30418395996094,126.8115234375,15641.0224609375,-0.0619196854531765,-0.064453549683094,1.0409217878187322,0.124845266342163,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,integrity,unity,integrity and unity,unity and integrity,1,0.0,12,500,500,112.8077621459961,112.14604949951172,12530.5849609375,-0.0509966872632503,-0.0504077598452568,0.9884516534387138,0.1384736150503158,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,flowers,hearts,flowers and hearts,hearts and flowers,5,0.0,12,500,500,115.43919372558594,116.38754272460938,13303.953125,-0.0534019321203231,-0.0542928241193294,1.0166827671515508,0.1396987289190292,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,grapefruit,oranges,grapefruit and oranges,oranges and grapefruit,0,,12,500,500,107.2751007080078,107.5250015258789,11385.4716796875,-0.04611661657691,-0.0463391803205013,1.0048261073797582,0.1607155501842498,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,kingston,montreal,kingston and montreal,montreal and kingston,0,,12,500,500,106.62210845947266,103.95465850830078,11025.5703125,-0.0455595999956131,-0.0433129034936428,0.9506866499664918,0.1069907844066619,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,folklore,legend,folklore and legend,legend and folklore,1,0.0,12,500,500,114.88560485839844,115.74992370605467,13190.1884765625,-0.0528938435018062,-0.0536995753645896,1.0152329989548956,0.1270799189805984,902.794189453125
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,doctors,fathers,doctors and fathers,fathers and doctors,0,,12,500,500,112.76583862304688,108.20508575439452,12140.3369140625,-0.0509613119065761,-0.0469272136688232,0.9208399845524315,0.110823780298233,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,contraction,dilation,contraction and dilation,dilation and contraction,0,,12,500,500,112.9761199951172,112.45845794677734,12541.50390625,-0.0511478148400783,-0.0506889931857585,0.9910294964554334,0.1609213054180145,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,ships,weapons,ships and weapons,weapons and ships,1,0.0,12,500,500,124.43840026855467,125.65572357177734,15505.8271484375,-0.0620516054332256,-0.0632840096950531,1.0198609569119637,0.1289686411619186,204.7615966796875
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,funnels,masts,funnels and masts,masts and funnels,2,0.0,12,500,500,113.61318969726562,114.08087158203124,12856.5224609375,-0.0517271310091018,-0.0521621033549308,1.0084089787572497,0.1268327385187149,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,law,sovereignty,law and sovereignty,sovereignty and law,0,,12,500,500,112.84129333496094,113.33464050292967,12660.62890625,-0.0510258972644805,-0.0514819212257862,1.0089371081304446,0.1413513720035553,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,assurance,dignity,assurance and dignity,dignity and assurance,0,,12,500,500,106.3828125,105.81394958496094,11139.1640625,-0.0453516691923141,-0.0448761172592639,0.9895141250251768,0.1450486779212951,705.7418823242188
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,mr.,mrs.,mr. and mrs.,mrs. and mr.,599,0.994991652754591,12,500,500,0.0001370251993648,0.0001471027353545,2.0156802449378123e-08,-7.525415430783071e-14,-8.673030555458179e-14,1.152498574361853,0.0684927925467491,31.61943817138672
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,bride,groom,bride and groom,groom and bride,23,0.9565217391304348,12,500,500,44.145751953125,44.95066452026367,1981.79541015625,-0.0078108673915266,-0.0080984458327293,1.036817734418921,0.0536639206111431,92.0124053955078
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,feet,legs,feet and legs,legs and feet,63,0.365079365079365,12,500,500,124.23082733154295,122.85147857666016,15165.4052734375,-0.0618470348417758,-0.0604909248650074,0.9780731609811554,0.1136602610349655,661.6861572265625
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,peace,quiet,peace and quiet,quiet and peace,113,0.9646017699115044,12,500,500,126.7134017944336,126.35131072998048,15868.6162109375,-0.064341090619564,-0.0639865845441818,0.9944902072381964,0.1333081722259521,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,daughter,son,daughter and son,son and daughter,68,0.2352941176470588,12,500,500,90.02632904052734,92.15948486328124,8272.267578125,-0.0324816815555095,-0.0340415649116039,1.0480234791240286,0.0794229060411453,0.0
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,ends,odds,ends and odds,odds and ends,84,0.0,12,500,500,110.82540893554688,110.74250793457033,12166.92578125,-0.0492200702428817,-0.0491539128124713,0.9986558850874464,0.1315774321556091,876.7852783203125
znhoughton/opt-babylm-125m-20eps-seed964,125m,step-24,24,39321600,city,state,city and state,state and city,13,0.6923076923076923,12,500,500,123.06918334960938,121.53215026855467,14828.3193359375,-0.0606946237385273,-0.0591986514627933,0.9753524746742216,0.1325368583202362,511.09088134765625
